program,jurisdiction,element,old_status,new_status,scope_version,citation_path,note
snap,us-hi,snap_s55,REVIEW,PRESENT,us-hi/regulation/2026-05-27-hi-snap-rules-r2026-07-15-self-contained-r2026-09-13-tanf-consolidated,us-hi/regulation/har/17/676/page-31,selected HI SNAP rules scope (HAR title 17); the check skipped it because its version name contains 'tanf' (OTHER_PROGRAM_RE exclusion). 17-676-51 determining income prospectively for all applicants and recipients
snap,us-hi,snap_s58,REVIEW,PRESENT,us-hi/regulation/2026-05-27-hi-snap-rules-r2026-07-15-self-contained-r2026-09-13-tanf-consolidated,us-hi/regulation/har/17/663/page-16,selected HI SNAP rules scope (HAR title 17); the check skipped it because its version name contains 'tanf' (OTHER_PROGRAM_RE exclusion). 17-663 subchapter 3 drug addicts and alcoholics in treatment programs (17-663-21 ff.)
snap,us-hi,snap_s60,REVIEW,PRESENT,us-hi/regulation/2026-05-27-hi-snap-rules-r2026-07-15-self-contained-r2026-09-13-tanf-consolidated,us-hi/regulation/har/17/663/page-15,selected HI SNAP rules scope (HAR title 17); the check skipped it because its version name contains 'tanf' (OTHER_PROGRAM_RE exclusion). fleeing felons and probation/parole violators ineligible (17-663-8(h)); also 17-663-82 disqualifications
snap,us-hi,snap_s61,REVIEW,ABSENT,,,"selected HI SNAP rules scope (HAR title 17); the check skipped it because its version name contains 'tanf' (OTHER_PROGRAM_RE exclusion). no lottery/gambling disqualification text (only lottery offsets as a claims collection tool, 17-683)"
snap,us-id,snap_s04,REVIEW,ABSENT,,,no HCSUA amount in IDAPA 16.03.04 or the income-limits page; carrying family: DHW SNAP standards (the rules cite FNS tables)
snap,us-id,snap_s15,REVIEW,ABSENT,,,no standard deduction amount in IDAPA 16.03.04 or the income-limits page; carrying family: DHW SNAP standards (the rules cite FNS tables)
snap,us-id,snap_s16,REVIEW,ABSENT,,,no shelter cap amount; carrying family: DHW SNAP standards (the rules cite FNS tables)
snap,us-id,snap_s17,REVIEW,PRESENT,us-id/guidance/2026-09-14-snap-fy2026-state-transmittal,us-id/guidance/dhw/apply-snap-income-limits/fy2026/block-5,"'Effective October 2025' household-size income limits ($1,696 ... +$596)"
snap,us-id,snap_s18,REVIEW,ABSENT,,,no allotment table (IDAPA 16.03.04 refers to 'the issuance tables'); carrying family: DHW SNAP standards (the rules cite FNS tables)
snap,us-id,snap_s20,REVIEW,PRESENT,us-id/guidance/2026-09-14-snap-fy2026-state-transmittal,us-id/guidance/dhw/apply-snap-income-limits/fy2026/block-5,FY 2026 income limits page effective October 2025
snap,us-id,snap_s23,REVIEW,ABSENT,,,no simplified/periodic reporting wording in IDAPA 16.03.04; carrying family: DHW SNAP standards (the rules cite FNS tables)
snap,us-id,snap_s25,REVIEW,ABSENT,,,no 10-day change-reporting rule found in IDAPA 16.03.04; carrying family: DHW SNAP standards (the rules cite FNS tables)
snap,us-id,snap_s51,REVIEW,PRESENT,us-id/regulation/2026-05-27-id-food-stamp-rules-r2026-07-15-self-contained,us-id/regulation/idapa/16/03/04/page-49,'age sixty (60) or older or disabled' (excess medical deduction rule); separate-household rule at page-24
snap,us-il,snap_s07,REVIEW,ABSENT,,,no mandatory-SUA statement; the CSMM is complete in the selected scope
snap,us-il,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-il,snap_s38,REVIEW,REVIEW,us-il/manual/2026-05-27-il-cash-snap-medical-manual-r2026-07-15-self-contained,us-il/manual/dhs/csmm/43101/block-1,drug-related felony conviction appears only as a TANF child-only-case reason (PM 03-23-02/03 cited) and a notice code (86846); the SNAP eligibility text of PM 03-23-02 was not surfaced by the search; left REVIEW
snap,us-il,snap_s39,REVIEW,ABSENT,,,no combined application project or ESAP (CAF/CAP hits are the combined application form and corrective action plans); the CSMM is complete in the selected scope
snap,us-il,snap_s53,REVIEW,ABSENT,,,"no state-funded minimum-benefit supplement ('State-Funded Food' is the non-citizen program, snap_s37); the CSMM is complete in the selected scope"
snap,us-il,snap_s59,REVIEW,ABSENT,,,no SSI cash-out treatment; the CSMM is complete in the selected scope
snap,us-in,snap_s02,REVIEW,ABSENT,,,"Indiana elects no BBCE (categorical eligibility is TANF/SSI only), so no BBCE gross-income threshold exists"
snap,us-in,snap_s03,REVIEW,ABSENT,,,Indiana elects no BBCE; page-99 and page-360 describe traditional categorical eligibility only
snap,us-in,snap_s05,REVIEW,PRESENT,us-in/manual/2026-05-27-in-snap-manual-r2026-07-15-self-contained,us-in/manual/dfr/snap-tanf-program-policy-manual/page-298,"'NON-HEATING AND COOLING (SUA 2)' $283 as of 10/1/2025 (single utility SUA 3 $62, telephone SUA 4 $36); the regex expects 'non-heating utility allowance'"
snap,us-in,snap_s07,REVIEW,ABSENT,,,no mandatory-SUA statement
snap,us-in,snap_s10,REVIEW,ABSENT,us-in/manual/2026-05-27-in-snap-manual-r2026-07-15-self-contained,us-in/manual/dfr/snap-tanf-program-policy-manual/page-351,no standard medical deduction; 3440.45.00 applies the federal $35 excess-medical rule
snap,us-in,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-in,snap_s33,REVIEW,ABSENT,,,no transitional benefits alternative (hits are TANF transitional supportive services)
snap,us-in,snap_s37,REVIEW,ABSENT,,,no state-funded food program for non-citizens
snap,us-in,snap_s40,REVIEW,ABSENT,,,no restaurant meals program
snap,us-in,snap_s53,REVIEW,ABSENT,,,no state-funded minimum-benefit supplement (page-363 carries the federal $24 minimum)
snap,us-in,snap_s59,REVIEW,ABSENT,,,no SSI cash-out treatment
snap,us-ia,snap_s05,REVIEW,PRESENT,us-ia/manual/2026-07-17-ia-snap-manual,us-ia/manual/hhs/em/7-e/page-62,'The little standard utility allowance is $292 per month' (the big SUA $554 at page-60); the regex expects 'limited/basic utility allowance'
snap,us-ia,snap_s24,REVIEW,PRESENT,us-ia/manual/2026-07-17-ia-snap-manual,us-ia/manual/hhs/em/7-b/page-22,'All adult members are at least age 60 or disabled and have no earned income: 12 months; All others: 6 months'; 4-month periods for migrant households; the regex expects 'certification period ... months'
snap,us-ks,snap_s17,REVIEW,PRESENT,us-ks/manual/2026-09-14-snap-fy2026-state-transmittal,us-ks/manual/dcf/keesm/appendix/f-2/fy2026/page-1,"KEESM Appendix F-2 standards effective October 1, 2025 - September 30, 2026 (maximum benefit, gross and net income by household size); thousands-separator/columnar layout miss"
snap,us-ks,snap_s20,REVIEW,PRESENT,us-ks/manual/2026-09-14-snap-fy2026-state-transmittal,us-ks/manual/dcf/keesm/appendix/f-2/fy2026/page-1,"Appendix F-2 (10-25) 'EFFECTIVE October 1, 2025 - September 30, 2026'"
snap,us-ks,snap_s24,REVIEW,PRESENT,us-ks/manual/2026-05-27-ks-keesm-r2026-07-15-self-contained,us-ks/manual/dcf/keesm/keesm2522/block-1,KEESM 2520s review periods (2525: cases with ABAWDs certified for 12 months); the regex expects 'certification period'
snap,us-la,snap_s03,REVIEW,PRESENT,us-la/manual/2026-07-17-la-snap-manual,us-la/manual/dcfs/economic-independence/b-1030-snap-resource-limits-398860/page-1,'The resource test is not applied to SNAP households that are traditional or Broad-Based categorically eligible'; B-1022 BBCE resources not counted
snap,us-la,snap_s07,REVIEW,ABSENT,,,no mandatory-SUA statement; the LA manual is complete in the selected scope
snap,us-la,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-la,snap_s33,REVIEW,ABSENT,,,no transitional benefits alternative (hits are extended foster care and E&T transitional jobs); the LA manual is complete in the selected scope
snap,us-la,snap_s37,REVIEW,ABSENT,,,no state-funded food program for non-citizens; the LA manual is complete in the selected scope
snap,us-la,snap_s38,REVIEW,PRESENT,us-la/manual/2026-07-17-la-snap-manual,us-la/manual/dcfs/economic-independence/f-0130-snap-how-to-determine-amount-of-claim-398286/page-1,F-131-1: claims for unreported drug-related felony convictions with a 12-month conviction window and weekly match (Louisiana's modified disqualification); the eligibility rule itself is in a B-section not surfaced
snap,us-la,snap_s40,REVIEW,ABSENT,,,no restaurant meals program (E&T service list only); the LA manual is complete in the selected scope
snap,us-la,snap_s59,REVIEW,ABSENT,,,no SSI cash-out treatment; the LA manual is complete in the selected scope
snap,us-me,snap_s05,REVIEW,PRESENT,us-me/regulation/2026-09-11-me-snap-manual-supersede,us-me/regulation/dhhs/ofi/chapter-301/block-217,Chart 8: Non-Heat Utility Allowance (NHUA) by FFY including FFY 2026; the regex expects 'non-heating utility allowance' or LUA
snap,us-me,snap_s06,REVIEW,PRESENT,us-me/regulation/2026-09-11-me-snap-manual-supersede,us-me/regulation/dhhs/ofi/chapter-301/block-217,Chart 8: Phone Only Utility Allowance (PhUA) by FFY; the regex expects 'telephone standard/allowance'
snap,us-me,snap_s18,REVIEW,PRESENT,us-me/regulation/2026-09-11-me-snap-manual-supersede,us-me/regulation/dhhs/ofi/chapter-301/block-216,Chart 5 Thrifty Food Plan monthly budget (maximum monthly SNAP benefit) by FFY
snap,us-mn,snap_s04,REVIEW,PRESENT,us-mn/guidance/2026-09-14-snap-fy2026-state-transmittal,us-mn/guidance/dhs/combined-manual-description-of-changes/2025-10/page-8,"'Heat/Air Standard Utility Deduction of $667' (0018.15.09, issued 10/2025); the regex expects 'heating/cooling utility allowance|standard'"
snap,us-mn,snap_s05,REVIEW,PRESENT,us-mn/guidance/2026-09-14-snap-fy2026-state-transmittal,us-mn/guidance/dhs/combined-manual-description-of-changes/2025-10/page-8,"electric and phone standard utility deductions (0018.15.09, issued 10/2025)"
snap,us-mn,snap_s15,REVIEW,PRESENT,us-mn/guidance/2026-09-14-snap-fy2026-state-transmittal,us-mn/guidance/dhs/combined-manual-description-of-changes/2025-10/page-10,"0018.21 standard deduction: 1-3 $209, 4 $223, 5 $261, 6+ $299 (issued 10/2025)"
snap,us-mn,snap_s20,REVIEW,PRESENT,us-mn/guidance/2026-09-14-snap-fy2026-state-transmittal,us-mn/guidance/dhs/combined-manual-description-of-changes/2025-10/page-1,"Combined Manual Description of Changes attachment, revised sections issued 10/2025 (income limits, SUAs, standard deduction, TFP, minimum allotment)"
snap,us-ms,snap_s15,REVIEW,ABSENT,,,no standard deduction amount in the MDHS SNAP policy manual or the MS transmittal scope; carrying family: MDHS SNAP standards chart
snap,us-ms,snap_s16,REVIEW,ABSENT,,,no shelter cap amount in the MDHS SNAP policy manual or the MS transmittal scope; carrying family: MDHS SNAP standards chart
snap,us-ms,snap_s17,REVIEW,ABSENT,,,no income limit table in the MDHS SNAP policy manual or the MS transmittal scope; carrying family: MDHS SNAP standards chart
snap,us-ms,snap_s20,REVIEW,ABSENT,,,no FY 2026 change transmittal text (the E&T plan hits are reporting periods) in the MDHS SNAP policy manual or the MS transmittal scope; carrying family: MDHS SNAP standards chart
snap,us-ms,snap_s21,REVIEW,ABSENT,,,no resource limit amount (part-14/16.7 lists only the transfer-of-resources disqualification bands) in the MDHS SNAP policy manual or the MS transmittal scope; carrying family: MDHS SNAP standards chart
snap,us-ms,snap_s23,REVIEW,ABSENT,,,no simplified/periodic reporting wording in the MDHS SNAP policy manual or the MS transmittal scope; carrying family: MDHS SNAP standards chart
snap,us-ms,snap_s32,REVIEW,ABSENT-IN-CITED,2026-07-17-ms-snap-policy-manual,us-ms/manual/mdhs/snap-policy-manual/part-14/1.6,"manual section 1.6 describes the State Plan of Operation; the plan and its option attachments are not posted by the state or FNS (272.2 plans are not published anywhere, 09-13 finding); state_plan family absent"
snap,us-mo,snap_s15,REVIEW,PRESENT,us-mo/guidance/2026-09-14-snap-fy2026-state-transmittal,us-mo/guidance/fsd/snap-changes-flyer/2025-10/page-1,"'SNAP Changes Effective October 1, 2025' flyer: standard deduction $209/$223/$261/$299"
snap,us-mo,snap_s16,REVIEW,PRESENT,us-mo/guidance/2026-09-14-snap-fy2026-state-transmittal,us-mo/guidance/fsd/snap-changes-flyer/2025-10/page-1,flyer: 'The maximum deduction for high housing and utility expense is $744'; homeless standard $198.99
snap,us-mo,snap_s20,REVIEW,PRESENT,us-mo/guidance/2026-09-14-snap-fy2026-state-transmittal,us-mo/guidance/fsd/snap-changes-flyer/2025-10/page-1,"'Supplemental Nutrition Assistance Program (SNAP) Changes Effective October 1, 2025'"
snap,us-mt,snap_s20,REVIEW,PRESENT,us-mt/manual/2026-07-17-mt-snap-policy-manual,us-mt/manual/dphhs/snap-policy-manual/snap001-table-of-standards-gmi-nmi-thrifty-food-plan/page-1,"SNAP 001 Table of Standards 'October 1, 2025, to September 30, 2026' (ECE 200%, 130%, net, TFP)"
snap,us-ne,snap_s14,REVIEW,ABSENT,,,no 20% earned income deduction wording in Title 475 or the standards guidance; carrying family: DHHS SNAP program standards page (partial)
snap,us-ne,snap_s15,REVIEW,ABSENT,,,no standard deduction amount in the standards guidance (page-2 carries resource limits and the minimum benefit) or Title 475; carrying family: DHHS SNAP program standards page (partial)
snap,us-ne,snap_s16,REVIEW,ABSENT,,,no shelter cap amount; carrying family: DHHS SNAP program standards page (partial)
snap,us-ne,snap_s25,REVIEW,PRESENT,us-ne/guidance/2026-09-14-snap-fy2026-state-transmittal,us-ne/guidance/dhhs/snap-program-standards/fy2026/page-2,ERP households report when gross income exceeds 130% FPL; Title 475 ch.3 001.08.a 10-day reporting/verification rule
snap,us-nj,snap_s15,REVIEW,ABSENT,,,no standard deduction amount (N.J.A.C. 10:87-12.1 carries only the 1979-86 amendment history); carrying family: DFD SNAP standards instruction
snap,us-nj,snap_s16,REVIEW,ABSENT,,,no shelter cap amount; carrying family: DFD SNAP standards instruction
snap,us-nj,snap_s17,REVIEW,PRESENT,us-nj/guidance/2026-09-14-snap-fy2026-state-transmittal,us-nj/guidance/dfd/njsnap-eligibility/fy2026/block-1,'Gross Monthly Income Eligibility Standard (185% of FPL) Figures Valid October 2025 - September 2026' by household size
snap,us-nj,snap_s18,REVIEW,ABSENT,,,no allotment table; carrying family: DFD SNAP standards instruction
snap,us-nj,snap_s20,REVIEW,PRESENT,us-nj/guidance/2026-09-14-snap-fy2026-state-transmittal,us-nj/guidance/dfd/njsnap-eligibility/fy2026/block-1,FY 2026 income standard 'Valid October 2025 - September 2026' (and the $95 state minimum at block-2)
snap,us-nm,snap_s15,REVIEW,PRESENT,us-nm/guidance/2026-09-14-snap-fy2026-state-transmittal,us-nm/guidance/hca/isd-017/fy2026/page-1,"ISD-017 FY 2026: standard deduction $209/$223/$261/$299, excess shelter limit $744, HCSUA $419, LUA $289"
snap,us-ok,snap_s15,REVIEW,ABSENT,,,no standard deduction amount in the OK manual/rules scopes; carrying family: OKDHS Appendix C-3 SNAP standards
snap,us-pa,snap_s03,REVIEW,PRESENT,us-pa/manual/2026-07-21-pa-snap-handbook,us-pa/manual/dhs/snap/512-categorical-eligibility-512-1-general-policy/block-1,'A categorically eligible household does not have to meet the resource limit'; 512-2 verifies 200% FPIG for expanded categorical eligibility
snap,us-pa,snap_s10,REVIEW,ABSENT,us-pa/manual/2026-07-21-pa-snap-handbook,us-pa/manual/dhs/snap/560-income-deductions-560-appendix-a/block-12,no standard medical deduction; Appendix A carries the $35 excess-medical rule
snap,us-pa,snap_s15,REVIEW,ABSENT,,,no standard deduction amount in the PA handbook (560 Appendix A history table has no standard-deduction dollar row; 568 Appendix B not in scope); carrying family: DHS SNAP standards appendix
snap,us-pa,snap_s16,REVIEW,ABSENT,,,no current shelter cap amount (Appendix A history table has no dollar cap row; 568 Appendix B not in scope); the PA handbook is complete in the selected scope
snap,us-pa,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-pa,snap_s37,REVIEW,ABSENT,,,no state-funded food program for non-citizens; the PA handbook is complete in the selected scope
snap,us-pa,snap_s38,REVIEW,PRESENT,us-pa/manual/2026-07-21-pa-snap-handbook,us-pa/manual/dhs/snap/503-general-information-503-appendix-b/block-4,"drug felons (conduct after August 22, 1996) referred for drug and alcohol assessment or treatment (Pennsylvania modification)"
snap,us-pa,snap_s40,REVIEW,PRESENT,us-pa/manual/2026-07-21-pa-snap-handbook,us-pa/manual/dhs/snap/503-general-information-503-3-included-and-excluded-items/block-1,'Only homeless persons may use SNAP benefits in qualified restaurants' (restricted restaurant meals election)
snap,us-pa,snap_s53,REVIEW,ABSENT,,,no state-funded minimum-benefit supplement (512-3 carries the federal $24); the PA handbook is complete in the selected scope
snap,us-pa,snap_s59,REVIEW,ABSENT,,,no SSI cash-out treatment; the PA handbook is complete in the selected scope
snap,us-ri,snap_s05,REVIEW,ABSENT,us-ri/regulation/2026-07-21-ri-snap-rules,us-ri/regulation/218-ricr/20/00/1/page-135,Rhode Island applies one SUA ($844) plus a Standard Telephone Allowance ($27); no limited/non-heating allowance exists
snap,us-ri,snap_s15,REVIEW,PRESENT,us-ri/guidance/2026-09-14-snap-fy2026-state-transmittal,us-ri/guidance/dhs/snap-cola/fy2026/page-2,"COLA 'Deduction Changes': standard deduction (6+ $291 to $299), SUA $822 to $844, maximum shelter $712 to $744"
snap,us-ri,snap_s17,REVIEW,PRESENT,us-ri/guidance/2026-09-14-snap-fy2026-state-transmittal,us-ri/guidance/dhs/snap-monthly-income-guidelines/fy2026/page-1,October 2025 - September 2026 gross income limits (185% and 200%)
snap,us-ri,snap_s20,REVIEW,PRESENT,us-ri/guidance/2026-09-14-snap-fy2026-state-transmittal,us-ri/guidance/dhs/snap-cola/fy2026/page-1,"'SNAP Annual Cost of Living Adjustment Effective October 1, 2025'"
snap,us-sc,snap_s03,REVIEW,PRESENT,us-sc/manual/2026-05-27-sc-snap-manual,us-sc/manual/dss/snap-policy-manual/page-44,"ECE through Family Independence Information and Referral Services: household resources excluded (also page-51, 52)"
snap,us-sc,snap_s04,REVIEW,PRESENT,us-sc/manual/2026-05-27-sc-snap-manual,us-sc/manual/dss/snap-policy-manual/page-159,"'$388 Mandatory utility allowance (MUA)', '$265 Basic utility allowance (BUA)', $27 telephone; the regex expects 'heating/cooling/standard utility allowance'"
snap,us-sc,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-sc,snap_s33,REVIEW,ABSENT,,,no transitional benefits alternative; the SC manual is complete in the selected scope
snap,us-sc,snap_s37,REVIEW,ABSENT,,,no state-funded food program for non-citizens; the SC manual is complete in the selected scope
snap,us-sc,snap_s40,REVIEW,ABSENT,,,no restaurant meals program election (homeless meal provider definitions only); the SC manual is complete in the selected scope
snap,us-sc,snap_s53,REVIEW,ABSENT,,,no state-funded minimum-benefit supplement (page-182 carries the federal $24); the SC manual is complete in the selected scope
snap,us-sc,snap_s59,REVIEW,ABSENT,,,"no SSI cash-out treatment (SCCAP is the combined application project, snap_s39); the SC manual is complete in the selected scope"
snap,us-sd,snap_s01,REVIEW,PRESENT,us-sd/manual/2026-07-21-sd-snap-manual,us-sd/manual/dss/snap-policy-procedure-manual/page-33,categorical eligibility extends to households with a child care assistance recipient and households whose TANF case closed or was diverted within 12 months (TANF-funded non-cash benefits); the regex names other programs
snap,us-sd,snap_s02,REVIEW,ABSENT,,,no BBCE gross-income threshold (categorical households are exempt from the income tests without a percentage); the SD manual is complete in the selected scope
snap,us-sd,snap_s03,REVIEW,PRESENT,us-sd/manual/2026-07-21-sd-snap-manual,us-sd/manual/dss/snap-policy-procedure-manual/page-130,7700: 'the $3000/$4500 resource test and maximum gross/net income tests are automatically passed for categorically eligible households'
snap,us-sd,snap_s18,REVIEW,ABSENT,,,no allotment table; the SD manual is complete in the selected scope
snap,us-sd,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-sd,snap_s33,REVIEW,ABSENT,,,no transitional benefits alternative; the SD manual is complete in the selected scope
snap,us-sd,snap_s37,REVIEW,ABSENT,,,no state-funded food program for non-citizens; the SD manual is complete in the selected scope
snap,us-sd,snap_s39,REVIEW,ABSENT,,,no combined application project (CAP hits are Community Action Program offices); the SD manual is complete in the selected scope
snap,us-sd,snap_s40,REVIEW,ABSENT,,,no restaurant meals program; the SD manual is complete in the selected scope
snap,us-sd,snap_s53,REVIEW,ABSENT,,,no state-funded minimum-benefit supplement (4250 carries the federal minimum); the SD manual is complete in the selected scope
snap,us-tn,snap_s20,REVIEW,PRESENT,us-tn/guidance/2026-09-14-snap-fy2026-state-transmittal,us-tn/guidance/dhs/snap-income-update/2026/page-1,"FY 2026 income standards and maximum allotment table (130%/165%/200%/net/allotment by household size); the page prints no date string, which the regex requires"
snap,us-tn,snap_s23,REVIEW,PRESENT,us-tn/manual/2026-09-11-tn-snap-manual-supersede,us-tn/manual/dhs/snap/24-02/page-19,"'Simplified Reporting Cases: Cases certified at least four (4) months ... are considered simplified reporting cases'; the PDF text uses the 'fi' ligature ('simpliﬁed'), which defeats the check regex"
snap,us-tn,snap_s50,REVIEW,ABSENT,,,no self-employment expense-method text found in the TN SNAP policy scopes (ligature-affected text possible); left as absent in the searched scopes
snap,us-tx,snap_s04,REVIEW,ABSENT,,,no SUA amount in the Texas Works Handbook scopes; the C-1300 charts are not in text form in the scope; carrying family: TWH C-1300 charts
snap,us-tx,snap_s15,REVIEW,ABSENT,,,no standard deduction amount (only the glossary definition) in the Texas Works Handbook scopes; the C-1300 charts are not in text form in the scope; carrying family: TWH C-1300 charts
snap,us-tx,snap_s17,REVIEW,ABSENT,,,no income limit table in the Texas Works Handbook scopes; the C-1300 charts are not in text form in the scope; carrying family: TWH C-1300 charts
snap,us-ut,snap_s05,REVIEW,ABSENT,,,no limited/non-heating utility allowance amount in the DWS eligibility manual; carrying family: DWS eligibility manual tables
snap,us-ut,snap_s16,REVIEW,PRESENT,us-ut/manual/2026-05-27-ut-manuals-r2026-07-15-self-contained,us-ut/manual/dws/eligibility-manual/400-income-standards-442-6-shelter-cost-deduction-snap-htm/block-2,'shelter costs that exceed half their net income up to $744'
snap,us-ut,snap_s17,REVIEW,ABSENT,,,"no income limit table (615-2 refers to 'Table 2', which is not in the scope); carrying family: DWS eligibility manual tables"
snap,us-ut,snap_s20,REVIEW,ABSENT,,,no FY 2026 transmittal text (us-ut/manual/2026-09-14-snap-fy2026-state-transmittal was searched); carrying family: DWS eligibility manual tables
snap,us-vt,snap_s20,REVIEW,PRESENT,us-vt/manual/2026-07-21-vt-3squaresvt-manual,us-vt/manual/dcf/3squaresvt/3100-tables/block-8,"3100 Tables, 'Release # 25-4 Effective Date: 10/01/2025' (also 1700 Deductions block-60, 1900 block-24)"
snap,us-va,snap_s05,REVIEW,ABSENT,us-va/manual/2026-07-21-va-snap-manual,us-va/manual/dss/snap/full-manual/page-166,"Virginia applies one utility standard by household size ($375 for 1-3 persons, $476 for 4 or more); no separate limited/non-heating allowance"
snap,us-va,snap_s16,REVIEW,PRESENT,us-va/manual/2026-07-21-va-snap-manual,us-va/manual/dss/snap/full-manual/page-165,'up to $744 per month' excess shelter deduction; no cap for disabled/elderly (page-13)
snap,us-va,snap_s20,REVIEW,ABSENT,,,no FY 2026 change transmittal in the selected scopes (the E&T plan hits are reporting periods); the manual pages themselves print '10/24'-'10/25' revision dates
snap,us-wa,snap_s03,REVIEW,EXTRACTABLE,,,the EA-Z manual only cross-references WAC 388-414-0001 (categorical eligibility) and the asset rule WAC 388-470; neither chapter is in the corpus; carrying family: WAC chapter 388-414 (extract-washington-wac)
snap,us-wa,snap_s07,REVIEW,PRESENT,us-wa/regulation/2026-06-25-388-450-r2026-07-15-self-contained,us-wa/regulation/388/388-450/388-450-0195,'The department uses utility allowances instead of the actual utility costs your assistance unit pays'
snap,us-wa,snap_s10,REVIEW,ABSENT,,,no standard medical deduction (the manual applies the $35 excess-medical rule)
snap,us-wa,snap_s15,REVIEW,PRESENT,us-wa/regulation/2026-06-25-388-450-r2026-07-15-self-contained,us-wa/regulation/388/388-450/388-450-0185,"standard deduction '3 or fewer $209, 4 $223, 5 $261, 6 or more $299'"
snap,us-wa,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-wa,snap_s38,REVIEW,EXTRACTABLE,us-wa/regulation/2026-06-25-388-450-r2026-07-15-self-contained,us-wa/regulation/388/388-450/388-450-0100,388-450-0100 only cross-references WAC 388-442-0010 (drug conviction ineligibility); chapter 388-442 is not in the corpus; carrying family: WAC chapter 388-442
snap,us-wa,snap_s40,REVIEW,ABSENT,,,no SNAP restaurant meals election (388-478-0050 'Restaurant meals $390' is a cash-assistance additional requirement)
snap,us-wa,snap_s53,REVIEW,ABSENT,,,"no state-funded minimum-benefit supplement ('State-Funded Basic Food' is the non-citizen FAP, snap_s37)"
snap,us-wa,snap_s59,REVIEW,ABSENT,,,no SSI cash-out treatment (WASHCAP rules only)
snap,us-wv,snap_s03,REVIEW,PRESENT,us-wv/manual/2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-747,"'For categorically eligible AGs, the asset test is presumed to be met'"
snap,us-wv,snap_s04,REVIEW,PRESENT,us-wv/manual/2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-411,"Appendix B standards history, 10/25 row: HCS = $518, NHCS = $330, OUS = $88, shelter/utility cap $744, homeless $198.99; the regex expects 'heating ... utility allowance'"
snap,us-wv,snap_s05,REVIEW,PRESENT,us-wv/manual/2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-411,Appendix B 10/25 row: NHCS (non-heating/cooling standard) = $330
snap,us-wv,snap_s07,REVIEW,ABSENT,,,no mandatory-SUA statement; the WV IMM is complete in the selected scope
snap,us-wv,snap_s10,REVIEW,ABSENT,us-wv/manual/2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-540,no standard medical deduction; 4.4.2.B.6 applies the federal $35 excess-medical rule
snap,us-wv,snap_s15,REVIEW,PRESENT,us-wv/manual/2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-411,Appendix B 10/25 row: '1-3 AG = $209 4 AG = $223 5 AG = $261 6+ AG = $299'; the regex requires 'standard deduction' within 160 characters of the amount
snap,us-wv,snap_s16,REVIEW,PRESENT,us-wv/manual/2026-07-21-wv-income-maintenance-manual,us-wv/manual/bfa/income-maintenance-manual/page-411,Appendix B 10/25 row: shelter/utility cap $744
snap,us-wv,snap_s32,REVIEW,ABSENT,,,"no state posts its 7 CFR 272.2 State Plan of Operation and FNS does not publish them (2026-09-13 FNS state-plans finding, confirmed for NM on 2026-09-15); the family does not exist as a public document"
snap,us-wv,snap_s37,REVIEW,ABSENT,,,no state-funded food program for non-citizens; the WV IMM is complete in the selected scope
snap,us-wv,snap_s39,REVIEW,ABSENT,,,no combined application project (hits are the SNAP mass-change appendix); the WV IMM is complete in the selected scope
snap,us-wv,snap_s40,REVIEW,ABSENT,,,no restaurant meals program; the WV IMM is complete in the selected scope
snap,us-wv,snap_s53,REVIEW,ABSENT,,,no state-funded minimum-benefit supplement; the WV IMM is complete in the selected scope
snap,us-wv,snap_s59,REVIEW,ABSENT,,,no SSI cash-out treatment; the WV IMM is complete in the selected scope
