program,jurisdiction,element,old_status,new_status,scope_version,citation_path,note
medicaid,us-ak,M-435-133,REVIEW,PRESENT,us-ak/manual/2026-09-10-medicaid-state-eligibility-manual,us-ak/manual/dpa/adltc/540-grandfathered-eligibility-categories-540-grandfathered-eligibility-categories/block-1,read: December 1973 blind/disabled protected-group rule (KY/VA: the medically needy 435.340 variant)
medicaid,us-ga,M-435-133,REVIEW,ABSENT-IN-CITED,us-ga/policy/2026-09-13-medicaid-state-plan,us-ga/policy/cms/medicaid-state-plan/spa/ga-18-0001/approval-document/page-7,read: MACPro group list or program status-code table
medicaid,us-ky,M-435-133,REVIEW,PRESENT,us-ky/policy/2026-09-13-medicaid-state-plan,us-ky/policy/cms/medicaid-state-plan/spa/ky-25-0001/approval-document/page-103,read: December 1973 blind/disabled protected-group rule (KY/VA: the medically needy 435.340 variant)
medicaid,us-mo,M-435-133,REVIEW,PRESENT,us-mo/manual/2026-09-10-medicaid-state-eligibility-manual,us-mo/manual/dss/medicaid/mhabd/0805-000-00/0805-005-00/block-1,read: December 1973 blind/disabled protected-group rule (KY/VA: the medically needy 435.340 variant)
medicaid,us-pa,M-435-133,REVIEW,ABSENT-IN-CITED,us-pa/manual/2026-09-10-medicaid-state-eligibility-manual,us-pa/manual/dhs/medicaid/305-category/305-appendix-b/block-1,read: MACPro group list or program status-code table
medicaid,us-va,M-435-133,REVIEW,PRESENT,us-va/manual/2026-09-10-medicaid-state-eligibility-manual,us-va/manual/dmas/medicaid/m03/page-39,read: December 1973 blind/disabled protected-group rule (KY/VA: the medically needy 435.340 variant)
medicaid,all,M-435-133,REVIEW,REVIEW,,,element verdict after reading 6 states (4 carry it; us-ak us-ga us-ky us-mo us-pa us-va): mixed 4/6: AK 540 C and MO 0805.005.00 carry the blind/disabled-1973 group; KY (MACPro RU) and VA M03 carry the medically-needy variant (435.340) rather than 435.133; GA is the MACPro list and PA a status-code appendix
medicaid,us-ak,M-435-115,REVIEW,PRESENT,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/832-post-medicaid-increased-spousal-support/block-1,read: four-month extension for loss of eligibility due to new or increased spousal support
medicaid,us-hi,M-435-115,REVIEW,PRESENT,us-hi/regulation/2026-09-10-medicaid-state-eligibility-manual,us-hi/regulation/har/17/1717-1/page-4,read: four-month extension for loss of eligibility due to new or increased spousal support
medicaid,us-ky,M-435-115,REVIEW,PRESENT,us-ky/manual/2026-09-10-medicaid-state-eligibility-manual,us-ky/manual/dcbs/medicaid/volume-ivb/page-129,read: four-month extension for loss of eligibility due to new or increased spousal support
medicaid,us-nc,M-435-115,REVIEW,PRESENT,us-nc/manual/2026-09-10-medicaid-state-eligibility-manual,us-nc/manual/dhb/medicaid/ma-3400/page-1,read: four-month extension for loss of eligibility due to new or increased spousal support
medicaid,us-or,M-435-115,REVIEW,PRESENT,us-or/regulation/2026-09-10-chip-state-eligibility-manual,us-or/regulation/chapter-410/division-200/410-200-0440,read: four-month extension for loss of eligibility due to new or increased spousal support
medicaid,us-ut,M-435-115,REVIEW,PRESENT,us-ut/manual/2026-09-10-medicaid-state-eligibility-manual,us-ut/manual/dhhs/medicaid/300-medicaid-programs-343-4-month-extended-and-12-month-transitional-medicaid/block-2,read: four-month extension for loss of eligibility due to new or increased spousal support
medicaid,all,M-435-115,REVIEW,PATTERN-CONFIRMED,,,"element verdict after reading 6 states (6 carry it; us-ak us-hi us-ky us-nc us-or us-ut): PATTERN-CONFIRMED 6/6: AK 832, HAR 17-1717.1-4, KY MS 4100, NC MA-3400, OAR 410-200-0440 and UT 343 all carry the four-month spousal-support extension. Promote the weak pattern to strong; heading vocabulary ""Four Months Transitional"", ""4 Month Extended"", ""Post Medicaid - Increased Spousal Support"""
medicaid,us-ar,M-435-172,REVIEW,PRESENT,us-ar/policy/2026-09-13-medicaid-state-plan,us-ar/policy/cms/medicaid-state-plan/spa/ar-24-0008/approval-document/page-7,read: continuous eligibility for a child receiving inpatient services at age 19
medicaid,us-de,M-435-172,REVIEW,PRESENT,us-de/manual/2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-15000/page-6,read: continuous eligibility for a child receiving inpatient services at age 19
medicaid,us-ks,M-435-172,REVIEW,PRESENT,us-ks/policy/2026-09-13-medicaid-state-plan,us-ks/policy/cms/medicaid-state-plan/spa/ks-24-0003/approval-document/page-5,read: continuous eligibility for a child receiving inpatient services at age 19
medicaid,us-mi,M-435-172,REVIEW,PRESENT,us-mi/policy/2026-09-13-medicaid-state-plan,us-mi/policy/cms/medicaid-state-plan/spa/mi-24-0100/approval-document/page-7,read: continuous eligibility for a child receiving inpatient services at age 19
medicaid,us-pa,M-435-172,REVIEW,PRESENT,us-pa/policy/2026-09-13-medicaid-state-plan,us-pa/policy/cms/medicaid-state-plan/spa/pa-24-0005/approval-document/page-7,read: continuous eligibility for a child receiving inpatient services at age 19
medicaid,us-ut,M-435-172,REVIEW,PRESENT,us-ut/policy/2026-09-13-medicaid-state-plan,us-ut/policy/cms/medicaid-state-plan/spa/ut-23-0017/approval-document/page-8,read: continuous eligibility for a child receiving inpatient services at age 19
medicaid,all,M-435-172,REVIEW,PATTERN-CONFIRMED,,,"element verdict after reading 6 states (6 carry it; us-ar us-de us-ks us-mi us-pa us-ut): PATTERN-CONFIRMED 6/6: the MACPro ""Continuous Eligibility for Children"" page section A ""Mandatory Continuous Eligibility for Hospitalized Children"" (AR KS MI PA UT, 2024 CE SPAs) and DE DSSM 15300.4 carry the rule. Stronger patterns: ""Continuous Eligibility for Hospitalized Children"" (state-plan scopes) and ""inpatient.{0,120}(turns|attains) age 19"""
medicaid,us-ak,M-435-520,REVIEW,ABSENT-IN-CITED,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/814-tpl-and-recovery/block-1,"read: the hit is the heading ""Page 65"" (FL KY MT NY TN) or a TPL age indicator (AK); no age-65 requirement text"
medicaid,us-fl,M-435-520,REVIEW,ABSENT-IN-CITED,us-fl/manual/2026-05-27-fl-ess-manual-r2026-07-15-self-contained,us-fl/manual/dcf/ess-program-policy-manual/1400-technical-requirements-fs-tca/page-65,"read: the hit is the heading ""Page 65"" (FL KY MT NY TN) or a TPL age indicator (AK); no age-65 requirement text"
medicaid,us-ky,M-435-520,REVIEW,ABSENT-IN-CITED,us-ky/manual/2026-09-10-medicaid-state-eligibility-manual,us-ky/manual/dcbs/medicaid/volume-iva/page-65,"read: the hit is the heading ""Page 65"" (FL KY MT NY TN) or a TPL age indicator (AK); no age-65 requirement text"
medicaid,us-mt,M-435-520,REVIEW,ABSENT-IN-CITED,us-mt/policy/2026-09-13-medicaid-state-plan,us-mt/policy/cms/medicaid-state-plan/spa/mt-20-0005/approval-document/page-64,"read: the hit is the heading ""Page 65"" (FL KY MT NY TN) or a TPL age indicator (AK); no age-65 requirement text"
medicaid,us-ny,M-435-520,REVIEW,ABSENT-IN-CITED,us-ny/manual/2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/categorical-factors/page-65,"read: the hit is the heading ""Page 65"" (FL KY MT NY TN) or a TPL age indicator (AK); no age-65 requirement text"
medicaid,us-tn,M-435-520,REVIEW,ABSENT-IN-CITED,us-tn/policy/2026-09-13-medicaid-state-plan,us-tn/policy/cms/medicaid-state-plan/spa/tn-25-0007/approval-document/page-65,"read: the hit is the heading ""Page 65"" (FL KY MT NY TN) or a TPL age indicator (AK); no age-65 requirement text"
medicaid,all,M-435-520,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (0 carry it; us-ak us-fl us-ky us-mt us-ny us-tn): ABSENT-IN-CITED 0/6, pattern defect: the weak pattern age(d)? 65 matched the page heading ""Page 65"" in five of six cells and a TPL indicator in the sixth. Fix: \b(aged|age) 65 (or older|and over)|""aged"" means; the element is settled by the manual definitions/ABD chapter"
medicaid,us-ak,M-435-540,REVIEW,ABSENT-IN-CITED,us-ak/manual/2026-09-10-medicaid-state-eligibility-manual,us-ak/manual/dpa/adltc/540-grandfathered-eligibility-categories-540-grandfathered-eligibility-categories/block-1,"read: mentions ""definition of disability"" or ""disabilities as defined by the ADA"" without defining disability for Medicaid"
medicaid,us-de,M-435-540,REVIEW,ABSENT-IN-CITED,us-de/manual/2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-14000/page-1,"read: mentions ""definition of disability"" or ""disabilities as defined by the ADA"" without defining disability for Medicaid"
medicaid,us-ks,M-435-540,REVIEW,ABSENT-IN-CITED,us-ks/manual/2026-09-10-medicaid-state-eligibility-manual,us-ks/manual/kdhe/medicaid/mkeesm-2000-2600-2640-medikan/block-5,"read: mentions ""definition of disability"" or ""disabilities as defined by the ADA"" without defining disability for Medicaid"
medicaid,us-ms,M-435-540,REVIEW,ABSENT-IN-CITED,us-ms/manual/2026-09-10-medicaid-state-eligibility-manual,us-ms/manual/dom/medicaid/chapter-100/page-7,"read: mentions ""definition of disability"" or ""disabilities as defined by the ADA"" without defining disability for Medicaid"
medicaid,us-nv,M-435-540,REVIEW,ABSENT-IN-CITED,us-nv/manual/2026-09-10-medicaid-state-eligibility-manual,us-nv/manual/dss/medicaid/a-200/page-7,"read: mentions ""definition of disability"" or ""disabilities as defined by the ADA"" without defining disability for Medicaid"
medicaid,us-sd,M-435-540,REVIEW,PRESENT,us-sd/manual/2026-09-10-medicaid-state-eligibility-manual,us-sd/manual/dss/medicaid/67-46-01/block-1,read: definitions rule of the Medicaid eligibility chapter
medicaid,all,M-435-540,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (1 carry it; us-ak us-de us-ks us-ms us-nv us-sd): ABSENT-IN-CITED 1/6: hits are the 1996 SSI child-disability change, ADA accommodation, MediKan tiers, civil-rights text and a glossary; only SD 67:46:01:01 (definitions rule) is marginal. Carrying family: the manual disability chapter (""uses the same disability criteria as SSA"", ""disability as defined in section 1614""); stronger pattern ""(same|SSA|Social Security).{0,40}(definition|criteria) of disab"""
medicaid,us-ak,M-435-531,REVIEW,ABSENT-IN-CITED,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/805-medicaid-recipient-id-card/block-1,read: ID-card or renewal-notice text mentioning a blindness determination
medicaid,us-dc,M-435-531,REVIEW,PRESENT,us-dc/manual/2026-09-10-medicaid-state-eligibility-manual,us-dc/manual/dhcf/medicaid/29-9513/block-1,"read: procedure for determining blindness/disability (medical review team, SSA criteria, 1634 agreement)"
medicaid,us-in,M-435-531,REVIEW,PRESENT,us-in/manual/2026-09-10-medicaid-state-eligibility-manual,us-in/manual/fssa/medicaid/ihcppm-chapter-2400/page-47,"read: procedure for determining blindness/disability (medical review team, SSA criteria, 1634 agreement)"
medicaid,us-mo,M-435-531,REVIEW,ABSENT-IN-CITED,us-mo/manual/2026-09-10-medicaid-state-eligibility-manual,us-mo/manual/dss/medicaid/magi/1880-000-00/1880-025-00/block-1,read: ID-card or renewal-notice text mentioning a blindness determination
medicaid,us-nv,M-435-531,REVIEW,PRESENT,us-nv/manual/2026-09-10-medicaid-state-eligibility-manual,us-nv/manual/dss/medicaid/d-300/page-6,"read: procedure for determining blindness/disability (medical review team, SSA criteria, 1634 agreement)"
medicaid,us-tn,M-435-531,REVIEW,PRESENT,us-tn/policy/2026-09-13-medicaid-state-plan,us-tn/policy/cms/medicaid-state-plan/spa/tn-21-0010/approval-document/page-9,"read: procedure for determining blindness/disability (medical review team, SSA criteria, 1634 agreement)"
medicaid,all,M-435-531,REVIEW,REVIEW,,,"element verdict after reading 6 states (4 carry it; us-ak us-dc us-in us-mo us-nv us-tn): mixed 4/6: DCMR 29-9513.5 (medical review form), IN IHCPPM 2400 (MRT determination of blindness), NV MAM D-300 (SSA criteria) and the TN MACPro 1634/SSI-criteria page carry how blindness is determined; AK ID card and MO renewal notice do not. Stronger vocabulary: ""Medical Review Team|MRT|medical review form|state review team|disability determination (unit|service)"""
medicaid,us-ak,M-435-631,REVIEW,PRESENT,us-ak/policy/2026-09-13-medicaid-state-plan,us-ak/policy/cms/medicaid-state-plan/spa/ak-19-0002/approval-document/page-11,read: MACPro S-series 1634/SSI-criteria/209(b) election page
medicaid,us-fl,M-435-631,REVIEW,PRESENT,us-fl/policy/2026-09-13-medicaid-state-plan,us-fl/policy/cms/medicaid-state-plan/spa/fl-20-0001/approval-document/page-9,read: MACPro S-series 1634/SSI-criteria/209(b) election page
medicaid,us-ky,M-435-631,REVIEW,ABSENT-IN-CITED,us-ky/policy/2026-09-13-medicaid-state-plan,us-ky/policy/cms/medicaid-state-plan/spa/ky-14-0005/approval-document/page-12,read: 209(b) mentioned in a cost-sharing list or adult-group note
medicaid,us-mt,M-435-631,REVIEW,ABSENT-IN-CITED,us-mt/policy/2026-09-13-medicaid-state-plan,us-mt/policy/cms/medicaid-state-plan/spa/mt-15-0036/approval-document/page-14,read: 209(b) mentioned in a cost-sharing list or adult-group note
medicaid,us-nv,M-435-631,REVIEW,ABSENT-IN-CITED,us-nv/policy/2026-09-13-medicaid-state-plan,us-nv/policy/cms/medicaid-state-plan/spa/nv-13-0035-mm/approval-document/page-4,read: 209(b) mentioned in a cost-sharing list or adult-group note
medicaid,us-tn,M-435-631,REVIEW,PRESENT,us-tn/policy/2026-09-13-medicaid-state-plan,us-tn/policy/cms/medicaid-state-plan/spa/tn-21-0010/approval-document/page-9,read: MACPro S-series 1634/SSI-criteria/209(b) election page
medicaid,all,M-435-631,REVIEW,REVIEW,,,element verdict after reading 6 states (3 carry it; us-ak us-fl us-ky us-mt us-nv us-tn): mixed 3/6: the MACPro S-series 1634/SSI-criteria/209(b) election page (AK FL TN) settles whether 209(b) income rules apply; KY MT NV only mention 209(b). Not applicable by election outside the nine 209(b) states
medicaid,us-ak,M-435-735,REVIEW,ABSENT-IN-CITED,us-ak/policy/2026-09-13-medicaid-state-plan,us-ak/policy/cms/medicaid-state-plan/spa/ak-19-0002/approval-document/page-11,read: 209(b) election page or mention; no post-eligibility HCBS rule
medicaid,us-fl,M-435-735,REVIEW,ABSENT-IN-CITED,us-fl/policy/2026-09-13-medicaid-state-plan,us-fl/policy/cms/medicaid-state-plan/spa/fl-20-0001/approval-document/page-9,read: 209(b) election page or mention; no post-eligibility HCBS rule
medicaid,us-ky,M-435-735,REVIEW,ABSENT-IN-CITED,us-ky/policy/2026-09-13-medicaid-state-plan,us-ky/policy/cms/medicaid-state-plan/spa/ky-14-0005/approval-document/page-12,read: 209(b) election page or mention; no post-eligibility HCBS rule
medicaid,us-mt,M-435-735,REVIEW,ABSENT-IN-CITED,us-mt/policy/2026-09-13-medicaid-state-plan,us-mt/policy/cms/medicaid-state-plan/spa/mt-15-0036/approval-document/page-14,read: 209(b) election page or mention; no post-eligibility HCBS rule
medicaid,us-nv,M-435-735,REVIEW,ABSENT-IN-CITED,us-nv/policy/2026-09-13-medicaid-state-plan,us-nv/policy/cms/medicaid-state-plan/spa/nv-13-0035-mm/approval-document/page-4,read: 209(b) election page or mention; no post-eligibility HCBS rule
medicaid,us-tn,M-435-735,REVIEW,ABSENT-IN-CITED,us-tn/policy/2026-09-13-medicaid-state-plan,us-tn/policy/cms/medicaid-state-plan/spa/tn-21-0010/approval-document/page-9,read: 209(b) election page or mention; no post-eligibility HCBS rule
medicaid,all,M-435-735,REVIEW,ABSENT-IN-CITED,,,element verdict after reading 6 states (0 carry it; us-ak us-fl us-ky us-mt us-nv us-tn): ABSENT-IN-CITED 0/6: the hits are the 1634/209(b) election page and 209(b) mentions; none carries post-eligibility treatment for HCBS in 209(b) states. Carrying family: attachment 2.6-A supplement 8 (post-eligibility) for the nine 209(b) states; not applicable elsewhere
medicaid,us-ar,M-435-845,REVIEW,ABSENT-IN-CITED,us-ar/manual/2026-09-10-medicaid-state-eligibility-manual,us-ar/manual/dco/medicaid/policy-manual/page-24,"read: table of contents, definition, 1915(i) election or income-methodology page"
medicaid,us-hi,M-435-845,REVIEW,ABSENT-IN-CITED,us-hi/regulation/2026-09-10-medicaid-state-eligibility-manual,us-hi/regulation/har/17/1700-1/page-43,"read: table of contents, definition, 1915(i) election or income-methodology page"
medicaid,us-ma,M-435-845,REVIEW,ABSENT-IN-CITED,us-ma/policy/2026-09-13-medicaid-state-plan,us-ma/policy/cms/medicaid-state-plan/spa/ma-24-0011/approval-document/page-11,"read: table of contents, definition, 1915(i) election or income-methodology page"
medicaid,us-nc,M-435-845,REVIEW,PRESENT,us-nc/manual/2026-09-10-medicaid-state-eligibility-manual,us-nc/manual/dhb/medicaid/ma-500/page-8,read: medically needy resource rule
medicaid,us-ny,M-435-845,REVIEW,ABSENT-IN-CITED,us-ny/manual/2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/glossary/page-13,"read: table of contents, definition, 1915(i) election or income-methodology page"
medicaid,us-tx,M-435-845,REVIEW,ABSENT-IN-CITED,us-tx/policy/2026-09-13-medicaid-state-plan,us-tx/policy/cms/medicaid-state-plan/spa/tx-20-0003/approval-document/page-12,"read: table of contents, definition, 1915(i) election or income-methodology page"
medicaid,all,M-435-845,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (1 carry it; us-ar us-hi us-ma us-nc us-ny us-tx): ABSENT-IN-CITED 1/6: AR is the table of contents (O-600/O-610 Medically Needy Resource Limitations exist in the manual), HI and NY are definitions, MA the less-restrictive-methodology page, TX a 1915(i) election; NC MA-500 (resource reduction for medically needy) is the one rule. Stronger pattern: heading ""Medically Needy Resource"" / ""resource (limit|standard)s? for the medically needy"""
medicaid,us-ar,M-435-832,REVIEW,ABSENT-IN-CITED,us-ar/manual/2026-09-10-medicaid-state-eligibility-manual,us-ar/manual/dco/medicaid/policy-manual/page-422,"read: medically needy income evaluation, HCBS needs-allowance form, optional-group page or pregnant-woman budgeting; not post-eligibility"
medicaid,us-ga,M-435-832,REVIEW,ABSENT-IN-CITED,us-ga/policy/2026-09-13-medicaid-state-plan,us-ga/policy/cms/medicaid-state-plan/spa/ga-25-0013/approval-document/page-7,"read: medically needy income evaluation, HCBS needs-allowance form, optional-group page or pregnant-woman budgeting; not post-eligibility"
medicaid,us-ma,M-435-832,REVIEW,ABSENT-IN-CITED,us-ma/policy/2026-09-13-medicaid-state-plan,us-ma/policy/cms/medicaid-state-plan/spa/ma-13-009/approval-document/page-4,"read: medically needy income evaluation, HCBS needs-allowance form, optional-group page or pregnant-woman budgeting; not post-eligibility"
medicaid,us-nd,M-435-832,REVIEW,PRESENT,us-nd/manual/2026-09-10-medicaid-state-eligibility-manual,us-nd/manual/hhs/medicaid/510-05-65-30/block-1,read: post-eligibility income treatment for institutionalized/HCBS medically needy
medicaid,us-ri,M-435-832,REVIEW,PRESENT,us-ri/manual/2026-09-10-medicaid-state-eligibility-manual,us-ri/manual/eohhs/medicaid/210-ricr-50-00-1/page-17,read: post-eligibility income treatment for institutionalized/HCBS medically needy
medicaid,us-va,M-435-832,REVIEW,ABSENT-IN-CITED,us-va/manual/2026-09-10-medicaid-state-eligibility-manual,us-va/manual/dmas/medicaid/m03/page-149,"read: medically needy income evaluation, HCBS needs-allowance form, optional-group page or pregnant-woman budgeting; not post-eligibility"
medicaid,all,M-435-832,REVIEW,REVIEW,,,element verdict after reading 6 states (2 carry it; us-ar us-ga us-ma us-nd us-ri us-va): mixed 2/6: ND 510-05-65-30 (medically needy income provisions for the institutionalized spouse) and RI 210-RICR-50-00-1 (LTSS medically needy income below cost of care) carry post-eligibility treatment for institutionalized medically needy; AR GA MA VA do not. Carrying family: manual LTC patient-liability chapter; attachment 2.6-A supplement 8
medicaid,us-ak,M-435-552,REVIEW,ABSENT-IN-CITED,us-ak/manual/2026-09-10-chip-state-eligibility-manual,us-ak/manual/dpa/magi-medicaid/820-3-full-month-s-income/block-1,"read: payroll example, PRA burden statement or SNAP ABAWD rule; not Medicaid community engagement"
medicaid,us-dc,M-435-552,REVIEW,ABSENT-IN-CITED,us-dc/policy/2026-09-13-medicaid-state-plan,us-dc/policy/cms/medicaid-state-plan/spa/dc-25-0013/approval-document/page-6,"read: payroll example, PRA burden statement or SNAP ABAWD rule; not Medicaid community engagement"
medicaid,us-ky,M-435-552,REVIEW,ABSENT-IN-CITED,us-ky/policy/2026-09-13-medicaid-state-plan,us-ky/policy/cms/medicaid-state-plan/spa/ky-25-0001/approval-document/page-6,"read: payroll example, PRA burden statement or SNAP ABAWD rule; not Medicaid community engagement"
medicaid,us-mo,M-435-552,REVIEW,ABSENT-IN-CITED,us-mo/manual/2026-09-10-medicaid-state-eligibility-manual,us-mo/manual/dss/medicaid/magi/1805-000-00/1805-030-00/1805-030-25/1805-030-25-10/block-1,"read: payroll example, PRA burden statement or SNAP ABAWD rule; not Medicaid community engagement"
medicaid,us-oh,M-435-552,REVIEW,ABSENT-IN-CITED,us-oh/policy/2026-09-13-medicaid-state-plan,us-oh/policy/cms/medicaid-state-plan/spa/oh-25-0008/approval-document/page-6,"read: payroll example, PRA burden statement or SNAP ABAWD rule; not Medicaid community engagement"
medicaid,us-tx,M-435-552,REVIEW,ABSENT-IN-CITED,us-tx/manual/2026-09-10-medicaid-state-eligibility-manual,us-tx/manual/hhsc/medicaid/twh-a-1910/block-4,"read: payroll example, PRA burden statement or SNAP ABAWD rule; not Medicaid community engagement"
medicaid,all,M-435-552,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (0 carry it; us-ak us-dc us-ky us-mo us-oh us-tx): ABSENT-IN-CITED 0/6, pattern defect: ""(80|eighty) hours"" matches payroll examples (AK MO), PRA burden statements on MACPro pages (DC KY OH) and the SNAP ABAWD rule (TX). Drop the weak pattern; the element stays ABSENT until community-engagement implementing rules are posted (IFC compliance 2027-01-01)"
medicaid,us-az,M-435-551,REVIEW,ABSENT-IN-CITED,us-az/manual/2026-09-10-medicaid-state-eligibility-manual,us-az/manual/ahcccs/medicaid/policy-chapter-500-non-financial-conditions-of-eligibility-ma0510/block-2,read: SNAP/TANF work requirement or a working-disabled buy-in employment requirement; not community engagement
medicaid,us-ct,M-435-551,REVIEW,ABSENT-IN-CITED,us-ct/manual/2026-09-10-medicaid-state-eligibility-manual,us-ct/manual/dss/medicaid/3512/block-1,read: SNAP/TANF work requirement or a working-disabled buy-in employment requirement; not community engagement
medicaid,us-md,M-435-551,REVIEW,ABSENT-IN-CITED,us-md/manual/2026-09-10-medicaid-state-eligibility-manual,us-md/manual/mdh/medicaid/section-300/page-6,read: SNAP/TANF work requirement or a working-disabled buy-in employment requirement; not community engagement
medicaid,us-mn,M-435-551,REVIEW,ABSENT-IN-CITED,us-mn/manual/2026-09-10-medicaid-state-eligibility-manual,us-mn/manual/dhs/medicaid/2-3-3-3-2-4/block-4,read: SNAP/TANF work requirement or a working-disabled buy-in employment requirement; not community engagement
medicaid,us-ny,M-435-551,REVIEW,ABSENT-IN-CITED,us-ny/manual/2026-09-10-medicaid-state-eligibility-manual,us-ny/manual/doh/medicaid/categorical-factors/page-45,read: SNAP/TANF work requirement or a working-disabled buy-in employment requirement; not community engagement
medicaid,us-wa,M-435-551,REVIEW,ABSENT-IN-CITED,us-wa/manual/2026-09-10-medicaid-state-eligibility-manual,us-wa/manual/hca/medicaid/apple-health-workers-disabilities/block-18,read: SNAP/TANF work requirement or a working-disabled buy-in employment requirement; not community engagement
medicaid,all,M-435-551,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (0 carry it; us-az us-ct us-md us-mn us-ny us-wa): ABSENT-IN-CITED 0/6: ""work requirement"" matches the AHCCCS employment rule, SNAP ABAWD (CT), TCA (MD), MA-EPD/MBI-WPD/HWD buy-in employment requirements (MN NY WA). Drop the weak pattern; ABSENT until implementing rules are posted"
medicaid,us-ar,M-ST-1315,REVIEW,ABSENT-IN-CITED,us-ar/manual/2026-09-10-medicaid-state-eligibility-manual,us-ar/manual/dco/medicaid/policy-manual/page-51,read: mention of a section 1115 demonstration; no special terms and conditions
medicaid,us-de,M-ST-1315,REVIEW,ABSENT-IN-CITED,us-de/manual/2026-09-10-medicaid-state-eligibility-manual,us-de/manual/dss/medicaid/dssm-14000/page-28,read: mention of a section 1115 demonstration; no special terms and conditions
medicaid,us-in,M-ST-1315,REVIEW,ABSENT-IN-CITED,us-in/manual/2026-09-10-chip-state-eligibility-manual,us-in/manual/fssa/chip/ihcppm-chapter-1600/1620.00.00,read: mention of a section 1115 demonstration; no special terms and conditions
medicaid,us-mn,M-ST-1315,REVIEW,ABSENT-IN-CITED,us-mn/manual/2026-09-10-medicaid-state-eligibility-manual,us-mn/manual/dhs/medicaid/2-3-3-2-3/block-4,read: mention of a section 1115 demonstration; no special terms and conditions
medicaid,us-nm,M-ST-1315,REVIEW,ABSENT-IN-CITED,us-nm/manual/2026-09-10-medicaid-state-eligibility-manual,us-nm/manual/hca/medicaid/8-291-400/block-1,read: mention of a section 1115 demonstration; no special terms and conditions
medicaid,us-tn,M-ST-1315,REVIEW,ABSENT-IN-CITED,us-tn/manual/2026-09-10-medicaid-state-eligibility-manual,us-tn/manual/tenncare/medicaid/admin-200-040/page-1,read: mention of a section 1115 demonstration; no special terms and conditions
medicaid,all,M-ST-1315,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (0 carry it; us-ar us-de us-in us-mn us-nm us-tn): ABSENT-IN-CITED 0/6: manual mentions of an 1115 demonstration (ARKids B, Diamond State Health Plan, HIP, TennCare III, a PE-entity definition, Domestic Volunteer demonstration programs). The terms live in the CMS approval document / STCs: taken this wave for KY MT PA SD VA WI WY under 2026-09-15-medicaid-1115-stc; the 35 REVIEW states need the same family"
medicaid,us-ar,M-ST-1396a-m,REVIEW,ABSENT-IN-CITED,us-ar/policy/2026-09-13-medicaid-state-plan,us-ar/policy/cms/medicaid-state-plan/spa/ar-13-29/approval-document/page-2,read: 100% FPL text for another group or program; not the 1902(m) aged/disabled poverty-level group
medicaid,us-id,M-ST-1396a-m,REVIEW,ABSENT-IN-CITED,us-id/policy/2026-09-13-medicaid-state-plan,us-id/policy/cms/medicaid-state-plan/spa/id-19-0003/approval-document/page-8,read: 100% FPL text for another group or program; not the 1902(m) aged/disabled poverty-level group
medicaid,us-ma,M-ST-1396a-m,REVIEW,ABSENT-IN-CITED,us-ma/manual/2026-09-10-medicaid-state-eligibility-manual,us-ma/manual/eohhs/medicaid/130-cmr-505/page-14,read: 100% FPL text for another group or program; not the 1902(m) aged/disabled poverty-level group
medicaid,us-mt,M-ST-1396a-m,REVIEW,ABSENT-IN-CITED,us-mt/manual/2026-09-10-medicaid-state-eligibility-manual,us-mt/manual/dphhs/medicaid/cma307-1oct012017/page-1,read: 100% FPL text for another group or program; not the 1902(m) aged/disabled poverty-level group
medicaid,us-nv,M-ST-1396a-m,REVIEW,ABSENT-IN-CITED,us-nv/manual/2026-09-10-chip-state-eligibility-manual,us-nv/manual/dwss/chip/mam-appendix-a/page-2,read: 100% FPL text for another group or program; not the 1902(m) aged/disabled poverty-level group
medicaid,us-sc,M-ST-1396a-m,REVIEW,ABSENT-IN-CITED,us-sc/manual/2026-09-10-medicaid-state-eligibility-manual,us-sc/manual/scdhhs/medicaid/section-300/block-7,read: 100% FPL text for another group or program; not the 1902(m) aged/disabled poverty-level group
medicaid,all,M-ST-1396a-m,REVIEW,ABSENT-IN-CITED,,,"element verdict after reading 6 states (0 carry it; us-ar us-id us-ma us-mt us-nv us-sc): ABSENT-IN-CITED 0/6: hits are children's poverty-level groups, cost-sharing tables, MassHealth Family Assistance, a Montana program page, a MAGI income chart and the Working Disabled example. Carrying family: the MACPro RU ""Age and Disability-Related Poverty Level"" (attachment 2.2-A; the name appears in the KY and IN MACPro lists) or a manual chapter for the poverty-level aged/disabled group; stronger pattern ""Age and Disability.Related Poverty Level"""
