jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-ok,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-or,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-pa,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-ri,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-sc,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-sd,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-tn,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-tx,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-ut,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-va,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-vt,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-wa,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-wi,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-wv,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us-wy,SSI-F-USC-1382i,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382i,no,inherited from federal
us,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,13 rows in the Title XVI scope; subsection bodies opened (e.g. 1382/a/1)
us-ak,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-al,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ar,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-az,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ca,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-co,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ct,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-dc,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-de,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-fl,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ga,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-hi,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ia,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-id,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-il,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-in,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ks,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ky,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-la,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ma,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-md,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-me,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-mi,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-mn,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-mo,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ms,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-mt,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-nc,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-nd,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ne,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-nh,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-nj,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-nm,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-nv,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ny,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-oh,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ok,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-or,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-pa,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ri,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-sc,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-sd,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-tn,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-tx,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-ut,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-va,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-vt,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-wa,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-wi,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-wv,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us-wy,SSI-F-USC-1382j,federal,statute,PRESENT,2026-06-20-ssi-title-xvi-title-42-r2026-07-15-self-contained-r2026-07-17-dedup,us/statute/42/1382j,no,inherited from federal
us,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,"uscode.house.gov Title 42 ch. 7 subch. XVI (same publisher as the held 2026-06-20 Title XVI scope, which stops at 1382j)"
us-ak,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-al,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ar,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-az,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ca,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-co,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ct,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-dc,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-de,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-fl,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ga,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-hi,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ia,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-id,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-il,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-in,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ks,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ky,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-la,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ma,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-md,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-me,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mi,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mn,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mo,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ms,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mt,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nc,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nd,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ne,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nh,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nj,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nm,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nv,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ny,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-oh,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ok,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-or,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-pa,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ri,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-sc,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-sd,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-tn,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-tx,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ut,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-va,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-vt,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wa,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wi,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wv,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wy,SSI-F-USC-1383,federal,statute,EXTRACTABLE,,,no,inherited from federal
us,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,"uscode.house.gov Title 42 ch. 7 subch. XVI (same publisher as the held 2026-06-20 Title XVI scope, which stops at 1382j)"
us-ak,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-al,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ar,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-az,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ca,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-co,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ct,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-dc,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-de,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-fl,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ga,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-hi,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ia,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-id,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-il,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-in,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ks,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ky,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-la,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ma,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-md,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-me,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mi,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mn,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mo,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ms,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mt,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nc,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nd,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ne,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nh,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nj,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nm,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nv,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ny,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-oh,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ok,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-or,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-pa,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ri,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-sc,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-sd,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-tn,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-tx,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ut,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-va,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-vt,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wa,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wi,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wv,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wy,SSI-F-USC-1383a,federal,statute,EXTRACTABLE,,,no,inherited from federal
us,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,"uscode.house.gov Title 42 ch. 7 subch. XVI (same publisher as the held 2026-06-20 Title XVI scope, which stops at 1382j)"
us-ak,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-al,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ar,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-az,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ca,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-co,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ct,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-dc,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-de,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-fl,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ga,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-hi,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ia,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-id,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-il,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-in,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ks,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ky,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-la,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ma,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-md,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-me,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mi,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mn,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mo,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ms,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-mt,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nc,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nd,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ne,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nh,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nj,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nm,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-nv,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ny,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-oh,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ok,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-or,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-pa,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ri,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-sc,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-sd,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-tn,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-tx,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ut,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-va,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-vt,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wa,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wi,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wv,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-wy,SSI-F-USC-1383b,federal,statute,EXTRACTABLE,,,no,inherited from federal
us,SSI-F-USC-1383c,federal,statute,EXTRACTABLE,,,no,"uscode.house.gov Title 42 ch. 7 subch. XVI (same publisher as the held 2026-06-20 Title XVI scope, which stops at 1382j)"
us-ak,SSI-F-USC-1383c,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-al,SSI-F-USC-1383c,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ar,SSI-F-USC-1383c,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-az,SSI-F-USC-1383c,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ca,SSI-F-USC-1383c,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-co,SSI-F-USC-1383c,federal,statute,EXTRACTABLE,,,no,inherited from federal
us-ct,SSI-F-USC-1383c,federal,statute,EXTRACTABLE,,,no,inherited from federal
