jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-la,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-ma,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-md,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-me,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-mi,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-mn,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-mo,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-ms,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-mt,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-nc,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-nd,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-ne,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-nh,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-nj,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-nm,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-nv,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-ny,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-oh,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-ok,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-or,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-pa,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-ri,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-sc,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-sd,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-tn,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-tx,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-ut,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-va,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-vt,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-wa,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-wi,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-wv,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us-wy,LIHEAP-F-CFR96-96-85,federal,regulation,EXTRACTABLE,,,partial,inherited from federal
us,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,no us/regulation/45/96 path in the corpus; eCFR Versioner API (same publisher as the 2026-09-11 part 98/436/416 scopes; adapter now sends Accept-Encoding)
us-ak,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-al,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ar,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-az,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ca,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-co,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ct,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-dc,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-de,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-fl,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ga,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-hi,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ia,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-id,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-il,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-in,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ks,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ky,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-la,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ma,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-md,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-me,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mi,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mn,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mo,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ms,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mt,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nc,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nd,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ne,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nh,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nj,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nm,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nv,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ny,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-oh,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ok,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-or,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-pa,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ri,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-sc,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-sd,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-tn,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-tx,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ut,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-va,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-vt,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wa,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wi,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wv,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wy,LIHEAP-F-CFR96-96-86,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,no us/regulation/45/96 path in the corpus; eCFR Versioner API (same publisher as the 2026-09-11 part 98/436/416 scopes; adapter now sends Accept-Encoding)
us-ak,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-al,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ar,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-az,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ca,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-co,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ct,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-dc,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-de,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-fl,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ga,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-hi,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ia,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-id,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-il,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-in,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ks,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ky,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-la,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ma,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-md,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-me,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mi,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mn,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mo,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ms,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mt,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nc,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nd,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ne,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nh,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nj,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nm,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nv,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ny,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-oh,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ok,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-or,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-pa,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ri,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-sc,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-sd,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-tn,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-tx,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ut,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-va,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-vt,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wa,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wi,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wv,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wy,LIHEAP-F-CFR96-96-87,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,no us/regulation/45/96 path in the corpus; eCFR Versioner API (same publisher as the 2026-09-11 part 98/436/416 scopes; adapter now sends Accept-Encoding)
us-ak,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-al,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ar,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-az,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ca,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-co,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ct,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-dc,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-de,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-fl,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ga,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-hi,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ia,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-id,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-il,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-in,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ks,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ky,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-la,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ma,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-md,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-me,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mi,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mn,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mo,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ms,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mt,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nc,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nd,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ne,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nh,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nj,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nm,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nv,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ny,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-oh,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ok,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-or,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-pa,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ri,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-sc,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-sd,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-tn,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-tx,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ut,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-va,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-vt,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wa,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wi,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wv,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wy,LIHEAP-F-CFR96-96-88,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,no us/regulation/45/96 path in the corpus; eCFR Versioner API (same publisher as the 2026-09-11 part 98/436/416 scopes; adapter now sends Accept-Encoding)
us-ak,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-al,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ar,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-az,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ca,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-co,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ct,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-dc,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-de,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-fl,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ga,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-hi,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ia,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-id,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-il,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-in,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ks,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ky,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-la,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ma,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-md,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-me,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mi,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mn,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mo,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ms,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-mt,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nc,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nd,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ne,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nh,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nj,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nm,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-nv,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ny,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-oh,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ok,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-or,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-pa,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ri,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-sc,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-sd,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-tn,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-tx,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-ut,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-va,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-vt,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wa,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wi,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wv,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us-wy,LIHEAP-F-CFR96-96-89,federal,regulation,EXTRACTABLE,,,no,inherited from federal
us,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,no HHS poverty guidelines notice in us/guidance (only references inside other documents); Federal Register / aspe.hhs.gov
us-ak,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-al,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ar,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-az,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ca,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-co,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ct,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-dc,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-de,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-fl,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ga,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-hi,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ia,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-id,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-il,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-in,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ks,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ky,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-la,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-ma,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-md,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-me,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-mi,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-mn,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
us-mo,LIHEAP-F-ANN-POVERTY,federal,annual notice,EXTRACTABLE,,,yes,inherited from federal
