jurisdiction,element,level,family,status,scope_version,citation_path,pe_modeled,evidence_note
us-hi,ccdf-s06,federal_with_state_option,CCDF state plan 2.2.6,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.2,partial,"plan section '2.2 Eligible Children and Families' | ) for a family of the same size and whose family assets do not exceed $1,000,000; and (3)(a) reside with a parent or parents who are working or attend"
us-hi,ccdf-s07,federal_with_state_option,CCDF state plan 2.2.5,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.2,yes,plan section '2.2 Eligible Children and Families' | ligibility-Limits-and-Sliding-Fee-Scale.pdf 2.2.5 Income eligibility: irregular fluctuations in earnings Lead Agencies must take into account irregular fluctuati
us-hi,ccdf-s08,federal_with_state_option,CCDF state plan 2.2.7,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.2,partial,"plan section '2.2 Eligible Children and Families' | ion or redetermination, children must (1) be younger than age 13; (2) reside with a family whose income does not exceed 85 percent of the State's"
us-hi,ccdf-s09,federal_with_state_option,CCDF state plan 2.2 / 2.3,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.2,no,"plan section '2.2 Eligible Children and Families' | am (which can include job search) or (b) receive, or need to receive, protective services as defined by the Lead Agency. 2.2.1 Eligibility criteria: age of chi"
us-hi,ccdf-s10,federal_with_state_option,CCDF state plan 2.3.1-2.3.3,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.3,no,"plan section '2.3 Prioritizing Services for Vulnerable Children and Famili' | Lead Agencies must give priority for child care assistance to children with special needs, families w"
us-hi,ccdf-s11,federal_with_state_option,CCDF state plan 2.5.2,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | are when authorizing child care services and must establish a minimum 12-month period for each child, both at the initial eligibility determination"
us-hi,ccdf-s12,federal_with_state_option,CCDF state plan 2.5.3,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | d above. In these cases only, Lead Agencies may establish a period of 3 months or longer. 6. Any change in age, including a child turning 13 years o"
us-hi,ccdf-s13,federal_with_state_option,CCDF state plan 2.5.4,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | families retaining eligibility. This requirement is: • Regardless of changes in income, Lead Agencies may not terminate CCDF assistance during the minimum 1"
us-hi,ccdf-s14,federal_with_state_option,CCDF state plan 2.1 / 2.5,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.1,no,plan section '2.1 Reducing Barriers to Family Enrollment and Redeterminati' | l that apply and describe those elements checked. i. [x] Establishing presumptive eligibility while eligibility is being determined. Describe the polic
us-hi,ccdf-s15,federal_with_state_option,CCDF state plan 3.1.1-3.1.2 (fee table),PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/3.1,yes,plan section '3.1 Family Co-payments' | Lead Agencies must establish and periodically revise a sliding-fee scale for families receiving CCDF services that varies based on income and
us-hi,ccdf-s16,federal_with_state_option,CCDF state plan 3.2.1,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/3.2,yes,"plan section '3.2 Calculation of Co-Payment' | Lead agencies must calculate a family’s contribution (or co-payment), taking into account income and family size, and Lead"
us-hi,ccdf-s17,federal_with_state_option,CCDF state plan 3.3.1,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/3.3,partial,plan section '3.3 Waiving Family Co-payment' | 3.3.1 Waiving family co-payment The Lead Agency may waive family contributions/c
us-hi,ccdf-s18,federal_with_state_option,CCDF state plan 4.1.1,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/4.1,partial,plan section '4.1 Access to Full Range of Provider Options' | rs and offer assistance with child care services through a child care certificate (or voucher) or with a child care provider that has a grant or contra
us-hi,ccdf-s19,federal_with_state_option,CCDF state plan 4.2,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/4.2,no,plan section '4.2 Assess Market Rates and Analyze the Cost of Child Care' | y valid and reliable data and have the option to conduct either a (1) market rate survey (MRS) reflecting variations in the price to parents of child care ser
us-hi,ccdf-s20,federal_with_state_option,CCDF state plan 4.3.1-4.3.2 (rate tables as of plan date),PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/4.3,yes,plan section '4.3 Adequate Payment Rates' | The Lead Agency must set CCDF subsidy payment rates in accordance with the results of the current MRS or ACF pre-approved
us-hi,ccdf-s21,federal_with_state_option,CCDF state plan 4.3.3,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/4.3,partial,"plan section '4.3 Adequate Payment Rates' | rates below. Base rates are the lowest, foundational rates before any differentials are added (e.g., for higher quality or other purposes) and must be s"
us-hi,ccdf-s22,federal_with_state_option,CCDF state plan 4.4.1-4.4.3,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/4.4,no,"plan section '4.4 Payment Practices to Providers' | cost of child care services based on paying by the child’s authorized enrollment, or if impracticable, an alternative approach that will not undermine"
us-hi,ccdf-s23,federal_with_state_option,CCDF state plan section 5,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/5.1,no,plan section '5.1 Licensing Requirements' | Each Lead Agency must ensure it has in effect licensing requirements applicable to all child care services provided within
us-hi,ccdf-s24,federal_with_state_option,CCDF state plan 2.2.9,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/2.2,no,plan section '2.2 Eligible Children and Families' | eframe requirement. [ ] [ ] Other. Describe how you verify: N/A 2.2.9 Exception to TANF work requirements Lead Agencies must ensure that families with young children participa
us-hi,ccdf-s25,federal_with_state_option,CCDF state plan 10.1-10.2,PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027/10.2,no,"plan section '10.2 Fraud Investigation, Payment Recovery, and Sanctions' | Lead Agencies must have the necessary controls to identify fraud and other program violations to ensure program integrity. Program vio"
us-hi,ccdf-s26,federal_with_state_option,CCDF state plan (Lead Agency publication reached via the ACF index),PRESENT,us-hi/policy/2026-09-10-ccdf-plan-fy2025-2027,us-hi/policy/acf/ccdf-plan/fy2025-2027,no,plan root + 41 subsections; plan status: Approved as of 2024-11-09 (state labels the link 'Conditional Approval')
us-hi,ccdf-s27,federal_with_state_option,"ACF-hosted Appendix PDF on the FY 2025-2027 index (51 listed, 0 taken)",EXTRACTABLE,,,no,"ACF-hosted Appendix 1 PDF listed on acf.gov/occ/form/approved-ccdf-plans-fy-2025-2027 for all 50 states + DC (51 listed, 0 taken; run note 'Appendix family not taken')"
us-hi,ccdf-s28,federal_with_state_option,"amended plans posted on Lead Agency pages (inventoried, not taken except where the only posted version)",REVIEW,,,no,queue row records no amendment on the Lead Agency page; whether an amendment has since been approved is unverified
us-hi,ccdf-s29,federal_with_state_option,state regulation/manual for the subsidy program (CCAP/CCS/ERDC/Wisconsin Shares etc.),REVIEW,,,yes,no selected scope carries the state's child-care subsidy rulebook (heading scan of the selected TANF/combined scope 2026-09-12 found no subsidy chapter) and no queue row inventoried it
us-hi,ccdf-s30,federal_with_state_option,state rate schedules / MRS sheets / transmittals (state-published),REVIEW,,,yes,current rate/copay schedule family not inventoried for this state; the plan carries the values as of its submission only
us-ia,ccdf-s01,federal_with_state_option,CCDF state plan 1.1-1.2,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/1.1,no,plan section '1.1 CCDF Leadership' | a joint interagency office to represent the State or Territory as the Lead Agency. The Lead Agency agrees to administer the program in accordance with
us-ia,ccdf-s02,federal_with_state_option,CCDF state plan 2.2.1,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.2,yes,"plan section '2.2 Eligible Children and Families' | At eligibility determination or redetermination, children must (1) be younger than age 13; (2) reside with a family whose income does not exceed 85 percent of"
us-ia,ccdf-s03,federal_with_state_option,CCDF state plan 2.2.2,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.2,partial,"plan section '2.2 Eligible Children and Families' | or attending a job training or educational program (which can include job search) or (b) receive, or need to receive, protective services as defined b"
us-ia,ccdf-s04,federal_with_state_option,CCDF state plan 2.2.3-2.2.4,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.2,yes,plan section '2.2 Eligible Children and Families' | x] No. [ ] Yes. 2.2.3 Eligibility criteria: deciding entity on family income limits How are income eligibility limits established? [x] There is a statewi
us-ia,ccdf-s05,federal_with_state_option,CCDF state plan 2.5.5,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.5,yes,"plan section '2.5 Promoting Continuity of Care' | eligibility (cessation of all work/training/education or income over 85% SMI), we offer multiple methods of submitting documentation or commun"
us-ia,ccdf-s06,federal_with_state_option,CCDF state plan 2.2.6,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.2,partial,"plan section '2.2 Eligible Children and Families' | ) for a family of the same size and whose family assets do not exceed $1,000,000; and (3)(a) reside with a parent or parents who are working or attend"
us-ia,ccdf-s07,federal_with_state_option,CCDF state plan 2.2.5,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.2,yes,plan section '2.2 Eligible Children and Families' | e code that sets income eligibility limits. 2.2.5 Income eligibility: irregular fluctuations in earnings Lead Agencies must take into account irregular fluctuati
us-ia,ccdf-s08,federal_with_state_option,CCDF state plan 2.2.7,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.2,partial,"plan section '2.2 Eligible Children and Families' | ion or redetermination, children must (1) be younger than age 13; (2) reside with a family whose income does not exceed 85 percent of the State's"
us-ia,ccdf-s09,federal_with_state_option,CCDF state plan 2.2 / 2.3,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.2,no,"plan section '2.2 Eligible Children and Families' | am (which can include job search) or (b) receive, or need to receive, protective services as defined by the Lead Agency. 2.2.1 Eligibility criteria: age of chi"
us-ia,ccdf-s10,federal_with_state_option,CCDF state plan 2.3.1-2.3.3,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.3,no,"plan section '2.3 Prioritizing Services for Vulnerable Children and Famili' | Lead Agencies must give priority for child care assistance to children with special needs, families w"
us-ia,ccdf-s11,federal_with_state_option,CCDF state plan 2.5.2,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | are when authorizing child care services and must establish a minimum 12-month period for each child, both at the initial eligibility determination"
us-ia,ccdf-s12,federal_with_state_option,CCDF state plan 2.5.3,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | d above. In these cases only, Lead Agencies may establish a period of 3 months or longer. 6. Any change in age, including a child turning 13 years o"
us-ia,ccdf-s13,federal_with_state_option,CCDF state plan 2.5.4,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | families retaining eligibility. This requirement is: • Regardless of changes in income, Lead Agencies may not terminate CCDF assistance during the minimum 1"
us-ia,ccdf-s14,federal_with_state_option,CCDF state plan 2.1 / 2.5,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.1,no,plan section '2.1 Reducing Barriers to Family Enrollment and Redeterminati' | l that apply and describe those elements checked. i. [ ] Establishing presumptive eligibility while eligibility is being determined. Describe the polic
us-ia,ccdf-s15,federal_with_state_option,CCDF state plan 3.1.1-3.1.2 (fee table),PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/3.1,yes,plan section '3.1 Family Co-payments' | Lead Agencies must establish and periodically revise a sliding-fee scale for families receiving CCDF services that varies based on income and
us-ia,ccdf-s16,federal_with_state_option,CCDF state plan 3.2.1,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/3.2,yes,"plan section '3.2 Calculation of Co-Payment' | Lead agencies must calculate a family’s contribution (or co-payment), taking into account income and family size, and Lead"
us-ia,ccdf-s17,federal_with_state_option,CCDF state plan 3.3.1,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/3.3,partial,plan section '3.3 Waiving Family Co-payment' | 3.3.1 Waiving family co-payment The Lead Agency may waive family contributions/c
us-ia,ccdf-s18,federal_with_state_option,CCDF state plan 4.1.1,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/4.1,partial,plan section '4.1 Access to Full Range of Provider Options' | rs and offer assistance with child care services through a child care certificate (or voucher) or with a child care provider that has a grant or contra
us-ia,ccdf-s19,federal_with_state_option,CCDF state plan 4.2,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/4.2,no,plan section '4.2 Assess Market Rates and Analyze the Cost of Child Care' | y valid and reliable data and have the option to conduct either a (1) market rate survey (MRS) reflecting variations in the price to parents of child care ser
us-ia,ccdf-s20,federal_with_state_option,CCDF state plan 4.3.1-4.3.2 (rate tables as of plan date),PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/4.3,yes,plan section '4.3 Adequate Payment Rates' | The Lead Agency must set CCDF subsidy payment rates in accordance with the results of the current MRS or ACF pre-approved
us-ia,ccdf-s21,federal_with_state_option,CCDF state plan 4.3.3,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/4.3,partial,"plan section '4.3 Adequate Payment Rates' | rates below. Base rates are the lowest, foundational rates before any differentials are added (e.g., for higher quality or other purposes) and must be s"
us-ia,ccdf-s22,federal_with_state_option,CCDF state plan 4.4.1-4.4.3,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/4.4,no,"plan section '4.4 Payment Practices to Providers' | cost of child care services based on paying by the child’s authorized enrollment, or if impracticable, an alternative approach that will not undermine"
us-ia,ccdf-s23,federal_with_state_option,CCDF state plan section 5,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/5.1,no,plan section '5.1 Licensing Requirements' | Each Lead Agency must ensure it has in effect licensing requirements applicable to all child care services provided within
us-ia,ccdf-s24,federal_with_state_option,CCDF state plan 2.2.9,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/2.2,no,plan section '2.2 Eligible Children and Families' | newal applications. [ ] [ ] Other. Describe how you verify: N/A 2.2.9 Exception to TANF work requirements Lead Agencies must ensure that families with young children participa
us-ia,ccdf-s25,federal_with_state_option,CCDF state plan 10.1-10.2,PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027/10.2,no,"plan section '10.2 Fraud Investigation, Payment Recovery, and Sanctions' | Lead Agencies must have the necessary controls to identify fraud and other program violations to ensure program integrity. Program vio"
us-ia,ccdf-s26,federal_with_state_option,CCDF state plan (Lead Agency publication reached via the ACF index),PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027,no,plan root + 41 subsections; plan status: Approved as of 2026-03-26 (only FFY 2025-2027 version posted)
us-ia,ccdf-s27,federal_with_state_option,"ACF-hosted Appendix PDF on the FY 2025-2027 index (51 listed, 0 taken)",EXTRACTABLE,,,no,"ACF-hosted Appendix 1 PDF listed on acf.gov/occ/form/approved-ccdf-plans-fy-2025-2027 for all 50 states + DC (51 listed, 0 taken; run note 'Appendix family not taken')"
us-ia,ccdf-s28,federal_with_state_option,"amended plans posted on Lead Agency pages (inventoried, not taken except where the only posted version)",PRESENT,us-ia/policy/2026-09-10-ccdf-plan-fy2025-2027,us-ia/policy/acf/ccdf-plan/fy2025-2027,no,Amendment 1 (approved 2026-03-26) is the taken plan
us-ia,ccdf-s29,federal_with_state_option,state regulation/manual for the subsidy program (CCAP/CCS/ERDC/Wisconsin Shares etc.),REVIEW,,,yes,no selected scope carries the state's child-care subsidy rulebook (heading scan of the selected TANF/combined scope 2026-09-12 found no subsidy chapter) and no queue row inventoried it
us-ia,ccdf-s30,federal_with_state_option,state rate schedules / MRS sheets / transmittals (state-published),REVIEW,,,yes,current rate/copay schedule family not inventoried for this state; the plan carries the values as of its submission only
us-id,ccdf-s01,federal_with_state_option,CCDF state plan 1.1-1.2,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/1.1,no,plan section '1.1 CCDF Leadership' | a joint interagency office to represent the State or Territory as the Lead Agency. The Lead Agency agrees to administer the program in accordance with
us-id,ccdf-s02,federal_with_state_option,CCDF state plan 2.2.1,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.2,yes,"plan section '2.2 Eligible Children and Families' | At eligibility determination or redetermination, children must (1) be younger than age 13; (2) reside with a family whose income does not exceed 85 percent of"
us-id,ccdf-s03,federal_with_state_option,CCDF state plan 2.2.2,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.2,partial,"plan section '2.2 Eligible Children and Families' | or attending a job training or educational program (which can include job search) or (b) receive, or need to receive, protective services as defined b"
us-id,ccdf-s04,federal_with_state_option,CCDF state plan 2.2.3-2.2.4,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.2,yes,plan section '2.2 Eligible Children and Families' | x] No. [ ] Yes. 2.2.3 Eligibility criteria: deciding entity on family income limits How are income eligibility limits established? [x] There is a statewi
us-id,ccdf-s05,federal_with_state_option,CCDF state plan 2.5.5,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.5,yes,plan section '2.5 Promoting Continuity of Care' | gency’s income eligibility threshold but not the federal threshold of 85 percent of SMI; and • Regardless of temporary changes in participation in wor
us-id,ccdf-s06,federal_with_state_option,CCDF state plan 2.2.6,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.2,partial,"plan section '2.2 Eligible Children and Families' | ) for a family of the same size and whose family assets do not exceed $1,000,000; and (3)(a) reside with a parent or parents who are working or attend"
us-id,ccdf-s07,federal_with_state_option,CCDF state plan 2.2.5,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.2,yes,plan section '2.2 Eligible Children and Families' | ldren-families/apply-child-care- assistance 2.2.5 Income eligibility: irregular fluctuations in earnings Lead Agencies must take into account irregular fluctuati
us-id,ccdf-s08,federal_with_state_option,CCDF state plan 2.2.7,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.2,partial,"plan section '2.2 Eligible Children and Families' | ion or redetermination, children must (1) be younger than age 13; (2) reside with a family whose income does not exceed 85 percent of the State's"
us-id,ccdf-s09,federal_with_state_option,CCDF state plan 2.2 / 2.3,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.2,no,"plan section '2.2 Eligible Children and Families' | am (which can include job search) or (b) receive, or need to receive, protective services as defined by the Lead Agency. 2.2.1 Eligibility criteria: age of chi"
us-id,ccdf-s10,federal_with_state_option,CCDF state plan 2.3.1-2.3.3,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.3,no,"plan section '2.3 Prioritizing Services for Vulnerable Children and Famili' | Lead Agencies must give priority for child care assistance to children with special needs, families w"
us-id,ccdf-s11,federal_with_state_option,CCDF state plan 2.5.2,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | are when authorizing child care services and must establish a minimum 12-month period for each child, both at the initial eligibility determination"
us-id,ccdf-s12,federal_with_state_option,CCDF state plan 2.5.3,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | d above. In these cases only, Lead Agencies may establish a period of 3 months or longer. 6. Any change in age, including a child turning 13 years o"
us-id,ccdf-s13,federal_with_state_option,CCDF state plan 2.5.4,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.5,no,"plan section '2.5 Promoting Continuity of Care' | families retaining eligibility. This requirement is: • Regardless of changes in income, Lead Agencies may not terminate CCDF assistance during the minimum 1"
us-id,ccdf-s14,federal_with_state_option,CCDF state plan 2.1 / 2.5,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.1,no,plan section '2.1 Reducing Barriers to Family Enrollment and Redeterminati' | l that apply and describe those elements checked. i. [ ] Establishing presumptive eligibility while eligibility is being determined. Describe the polic
us-id,ccdf-s15,federal_with_state_option,CCDF state plan 3.1.1-3.1.2 (fee table),PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/3.1,yes,plan section '3.1 Family Co-payments' | Lead Agencies must establish and periodically revise a sliding-fee scale for families receiving CCDF services that varies based on income and
us-id,ccdf-s16,federal_with_state_option,CCDF state plan 3.2.1,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/3.2,yes,"plan section '3.2 Calculation of Co-Payment' | Lead agencies must calculate a family’s contribution (or co-payment), taking into account income and family size, and Lead"
us-id,ccdf-s17,federal_with_state_option,CCDF state plan 3.3.1,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/3.3,partial,plan section '3.3 Waiving Family Co-payment' | 3.3.1 Waiving family co-payment The Lead Agency may waive family contributions/c
us-id,ccdf-s18,federal_with_state_option,CCDF state plan 4.1.1,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/4.1,partial,plan section '4.1 Access to Full Range of Provider Options' | rs and offer assistance with child care services through a child care certificate (or voucher) or with a child care provider that has a grant or contra
us-id,ccdf-s19,federal_with_state_option,CCDF state plan 4.2,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/4.2,no,plan section '4.2 Assess Market Rates and Analyze the Cost of Child Care' | y valid and reliable data and have the option to conduct either a (1) market rate survey (MRS) reflecting variations in the price to parents of child care ser
us-id,ccdf-s20,federal_with_state_option,CCDF state plan 4.3.1-4.3.2 (rate tables as of plan date),PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/4.3,yes,plan section '4.3 Adequate Payment Rates' | The Lead Agency must set CCDF subsidy payment rates in accordance with the results of the current MRS or ACF pre-approved
us-id,ccdf-s21,federal_with_state_option,CCDF state plan 4.3.3,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/4.3,partial,"plan section '4.3 Adequate Payment Rates' | rates below. Base rates are the lowest, foundational rates before any differentials are added (e.g., for higher quality or other purposes) and must be s"
us-id,ccdf-s22,federal_with_state_option,CCDF state plan 4.4.1-4.4.3,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/4.4,no,"plan section '4.4 Payment Practices to Providers' | cost of child care services based on paying by the child’s authorized enrollment, or if impracticable, an alternative approach that will not undermine"
us-id,ccdf-s23,federal_with_state_option,CCDF state plan section 5,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/5.1,no,plan section '5.1 Licensing Requirements' | Each Lead Agency must ensure it has in effect licensing requirements applicable to all child care services provided within
us-id,ccdf-s24,federal_with_state_option,CCDF state plan 2.2.9,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/2.2,no,plan section '2.2 Eligible Children and Families' | ied every 12 months. [ ] [ ] Other. Describe how you verify: NA 2.2.9 Exception to TANF work requirements Lead Agencies must ensure that families with young children participa
us-id,ccdf-s25,federal_with_state_option,CCDF state plan 10.1-10.2,PRESENT,us-id/policy/2026-09-10-ccdf-plan-fy2025-2027,us-id/policy/acf/ccdf-plan/fy2025-2027/10.2,no,"plan section '10.2 Fraud Investigation, Payment Recovery, and Sanctions' | Lead Agencies must have the necessary controls to identify fraud and other program violations to ensure program integrity. Program vio"
